ProductName,ProductSubcategory,StateProvinceCode,ProductCategory,Sales_Type,ResellerName,SalesOrderNumber,OrderFrequency,StoreAge,City,CountryRegionCode,Region,CustomerKey,ResellerKey,ProductKey,OrderDate,ShipDate,UnitPrice,OrderQuantity,YearOpened,Profit,NumberEmployees,AnnualSales,AnnualRevenue,TotalProductCost,SalesAmount,DiscountAmount
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53220,,,Warrington,GB,EU,17810,,535,2018-10-14,2018-10-24,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Red",Helmets,SL,Accessories,Internet Sales,,SO72248,,,Stuttgart,DE,EU,17811,,214,2019-07-25,2019-08-01,34.99,1,,21.9037,,,,13.0863,34.99,0
"Sport-100 Helmet, Black",Helmets,SL,Accessories,Internet Sales,,SO69255,,,Stuttgart,DE,EU,17811,,217,2019-06-18,2019-06-24,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,SL,Clothing,Internet Sales,,SO72248,,,Stuttgart,DE,EU,17811,,225,2019-07-25,2019-08-01,8.99,1,,2.0677,,,,6.9223,8.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,SL,Clothing,Internet Sales,,SO69255,,,Stuttgart,DE,EU,17811,,237,2019-06-18,2019-06-24,49.99,1,,11.4977,,,,38.4923,49.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO66780,,,Kirkby,GB,EU,17812,,480,2019-05-12,2019-05-19,2.29,1,,1.4335,,,,0.8565,2.29,0
ML Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO66780,,,Kirkby,GB,EU,17812,,536,2019-05-12,2019-05-19,29.99,1,,18.7737,,,,11.2163,29.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO59506,,,Woolston,GB,EU,17813,,477,2019-01-26,2019-02-02,4.99,1,,3.1237,,,,1.8663,4.99,0
Mountain Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO59506,,,Woolston,GB,EU,17813,,478,2019-01-26,2019-02-02,9.99,1,,6.2537,,,,3.7363,9.99,0
Fender Set - Mountain,Fenders,ENG,Accessories,Internet Sales,,SO59506,,,Woolston,GB,EU,17813,,485,2019-01-26,2019-02-02,21.98,1,,13.7595,,,,8.2205,21.98,0
"Sport-100 Helmet, Black",Helmets,ENG,Accessories,Internet Sales,,SO71398,,,London,GB,EU,17814,,217,2019-07-14,2019-07-21,34.99,1,,21.9037,,,,13.0863,34.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,ENG,Clothing,Internet Sales,,SO71398,,,London,GB,EU,17814,,237,2019-07-14,2019-07-21,49.99,1,,11.4977,,,,38.4923,49.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO71398,,,London,GB,EU,17814,,477,2019-07-14,2019-07-21,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO71398,,,London,GB,EU,17814,,479,2019-07-14,2019-07-21,8.99,1,,5.6277,,,,3.3623,8.99,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53317,,,London,GB,EU,17814,,528,2018-10-16,2018-10-26,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO71398,,,London,GB,EU,17814,,530,2019-07-14,2019-07-21,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53317,,,London,GB,EU,17814,,535,2018-10-16,2018-10-26,24.99,1,,15.6437,,,,9.3463,24.99,0
"Half-Finger Gloves, S",Gloves,ENG,Clothing,Internet Sales,,SO60651,,,Bury,GB,EU,17815,,463,2019-02-12,2019-02-19,24.49,1,,15.3307,,,,9.1593,24.49,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO60651,,,Bury,GB,EU,17815,,477,2019-02-12,2019-02-19,4.99,1,,3.1237,,,,1.8663,4.99,0
Mountain Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO60651,,,Bury,GB,EU,17815,,478,2019-02-12,2019-02-19,9.99,1,,6.2537,,,,3.7363,9.99,0
Fender Set - Mountain,Fenders,ENG,Accessories,Internet Sales,,SO60651,,,Bury,GB,EU,17815,,485,2019-02-12,2019-02-19,21.98,1,,13.7595,,,,8.2205,21.98,0
"Short-Sleeve Classic Jersey, M",Jerseys,ENG,Clothing,Internet Sales,,SO60651,,,Bury,GB,EU,17815,,489,2019-02-12,2019-02-19,53.99,1,,12.4177,,,,41.5723,53.99,0
Patch Kit/8 Patches,Tires and Tubes,75,Accessories,Internet Sales,,SO61344,,,Paris,FR,EU,17816,,480,2019-02-22,2019-03-01,2.29,1,,1.4335,,,,0.8565,2.29,0
Mountain Tire Tube,Tires and Tubes,75,Accessories,Internet Sales,,SO61344,,,Paris,FR,EU,17816,,528,2019-02-22,2019-03-01,4.99,1,,3.1237,,,,1.8663,4.99,0
ML Mountain Tire,Tires and Tubes,75,Accessories,Internet Sales,,SO61344,,,Paris,FR,EU,17816,,536,2019-02-22,2019-03-01,29.99,1,,18.7737,,,,11.2163,29.99,0
"Half-Finger Gloves, M",Gloves,NW,Clothing,Internet Sales,,SO71242,,,München,DE,EU,17817,,465,2019-07-12,2019-07-19,24.49,1,,15.3307,,,,9.1593,24.49,0
LL Mountain Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO71242,,,München,DE,EU,17817,,535,2019-07-12,2019-07-19,24.99,1,,15.6437,,,,9.3463,24.99,0
Road Tire Tube,Tires and Tubes,HE,Accessories,Internet Sales,,SO66467,,,Salzgitter,DE,EU,17818,,529,2019-05-07,2019-05-14,3.99,1,,2.4977,,,,1.4923,3.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO74613,,,Cheltenham,GB,EU,17819,,529,2019-09-02,2019-09-09,3.99,1,,2.4977,,,,1.4923,3.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO56410,,,Peterborough,GB,EU,17820,,529,2018-12-09,2018-12-16,3.99,1,,2.4977,,,,1.4923,3.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO56412,,,London,GB,EU,17821,,480,2018-12-09,2018-12-16,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO56412,,,London,GB,EU,17821,,529,2018-12-09,2018-12-16,3.99,1,,2.4977,,,,1.4923,3.99,0
ML Mountain Tire,Tires and Tubes,93,Accessories,Internet Sales,,SO65590,,,Bobigny,FR,EU,17822,,536,2019-04-23,2019-04-30,29.99,1,,18.7737,,,,11.2163,29.99,0
Patch Kit/8 Patches,Tires and Tubes,92,Accessories,Internet Sales,,SO63460,,,Suresnes,FR,EU,17823,,480,2019-03-26,2019-04-02,2.29,1,,1.4335,,,,0.8565,2.29,0
Bike Wash - Dissolver,Cleaners,92,Accessories,Internet Sales,,SO63460,,,Suresnes,FR,EU,17823,,484,2019-03-26,2019-04-02,7.95,1,,4.9767,,,,2.9733,7.95,0
ML Mountain Tire,Tires and Tubes,92,Accessories,Internet Sales,,SO63460,,,Suresnes,FR,EU,17823,,536,2019-03-26,2019-04-02,29.99,1,,18.7737,,,,11.2163,29.99,0
Patch Kit/8 Patches,Tires and Tubes,HE,Accessories,Internet Sales,,SO59150,,,Berlin,DE,EU,17824,,480,2019-01-21,2019-01-28,2.29,1,,1.4335,,,,0.8565,2.29,0
All-Purpose Bike Stand,Bike Stands,HE,Accessories,Internet Sales,,SO59150,,,Berlin,DE,EU,17824,,486,2019-01-21,2019-01-28,159,1,,99.534,,,,59.466,159,0
Road Tire Tube,Tires and Tubes,HE,Accessories,Internet Sales,,SO59150,,,Berlin,DE,EU,17824,,529,2019-01-21,2019-01-28,3.99,1,,2.4977,,,,1.4923,3.99,0
ML Road Tire,Tires and Tubes,HE,Accessories,Internet Sales,,SO59150,,,Berlin,DE,EU,17824,,539,2019-01-21,2019-01-28,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Blue",Helmets,BY,Accessories,Internet Sales,,SO73028,,,Ingolstadt,DE,EU,17825,,222,2019-08-04,2019-08-11,34.99,1,,21.9037,,,,13.0863,34.99,0
"Long-Sleeve Logo Jersey, M",Jerseys,BY,Clothing,Internet Sales,,SO68098,,,Ingolstadt,DE,EU,17825,,231,2019-06-01,2019-06-08,49.99,1,,11.4977,,,,38.4923,49.99,0
Water Bottle - 30 oz.,Bottles and Cages,BY,Accessories,Internet Sales,,SO73028,,,Ingolstadt,DE,EU,17825,,477,2019-08-04,2019-08-11,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,BY,Accessories,Internet Sales,,SO73028,,,Ingolstadt,DE,EU,17825,,479,2019-08-04,2019-08-11,8.99,1,,5.6277,,,,3.3623,8.99,0
"Racing Socks, M",Socks,BY,Clothing,Internet Sales,,SO68098,,,Ingolstadt,DE,EU,17825,,481,2019-06-01,2019-06-08,8.99,1,,5.6277,,,,3.3623,8.99,0
Fender Set - Mountain,Fenders,BY,Accessories,Internet Sales,,SO68098,,,Ingolstadt,DE,EU,17825,,485,2019-06-01,2019-06-08,21.98,1,,13.7595,,,,8.2205,21.98,0
ML Mountain Tire,Tires and Tubes,59,Accessories,Internet Sales,,SO71727,,,Lille,FR,EU,17826,,536,2019-07-19,2019-07-27,29.99,1,,18.7737,,,,11.2163,29.99,0
"Short-Sleeve Classic Jersey, S",Jerseys,78,Clothing,Internet Sales,,SO62762,,,Versailles,FR,EU,17827,,488,2019-03-18,2019-03-25,53.99,1,,12.4177,,,,41.5723,53.99,0
"Long-Sleeve Logo Jersey, S",Jerseys,ENG,Clothing,Internet Sales,,SO65637,,,London,GB,EU,17828,,228,2019-04-24,2019-05-01,49.99,1,,11.4977,,,,38.4923,49.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO66710,,,Watford,GB,EU,17829,,480,2019-05-11,2019-05-18,2.29,1,,1.4335,,,,0.8565,2.29,0
ML Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO66710,,,Watford,GB,EU,17829,,536,2019-05-11,2019-05-18,29.99,1,,18.7737,,,,11.2163,29.99,0
"Long-Sleeve Logo Jersey, M",Jerseys,59,Clothing,Internet Sales,,SO62763,,,Dunkerque,FR,EU,17830,,231,2019-03-18,2019-03-25,49.99,1,,11.4977,,,,38.4923,49.99,0
"Sport-100 Helmet, Red",Helmets,59,Accessories,Internet Sales,,SO61601,,,Roubaix,FR,EU,17831,,214,2019-02-27,2019-03-06,34.99,1,,21.9037,,,,13.0863,34.99,0
Water Bottle - 30 oz.,Bottles and Cages,59,Accessories,Internet Sales,,SO61601,,,Roubaix,FR,EU,17831,,477,2019-02-27,2019-03-06,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,59,Accessories,Internet Sales,,SO61601,,,Roubaix,FR,EU,17831,,479,2019-02-27,2019-03-06,8.99,1,,5.6277,,,,3.3623,8.99,0
LL Mountain Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO64143,,,Neunkirchen,DE,EU,17832,,535,2019-04-06,2019-04-13,24.99,1,,15.6437,,,,9.3463,24.99,0
"Mountain-200 Black, 42",Mountain Bikes,SL,Bikes,Internet Sales,,SO68549,,,Frankfurt am Main,DE,EU,17833,,361,2019-06-08,2019-06-15,2294.99,1,,1043.0087,,,,1251.9813,2294.99,0
Mountain Bottle Cage,Bottles and Cages,SL,Accessories,Internet Sales,,SO68549,,,Frankfurt am Main,DE,EU,17833,,478,2019-06-08,2019-06-15,9.99,1,,6.2537,,,,3.7363,9.99,0
Patch Kit/8 Patches,Tires and Tubes,SL,Accessories,Internet Sales,,SO51358,,,Frankfurt am Main,DE,EU,17833,,480,2018-08-28,2018-09-04,2.29,1,,1.4335,,,,0.8565,2.29,0
Touring Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO51358,,,Frankfurt am Main,DE,EU,17833,,530,2018-08-28,2018-09-04,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO51358,,,Frankfurt am Main,DE,EU,17833,,541,2018-08-28,2018-09-04,28.99,1,,18.1477,,,,10.8423,28.99,0
AWC Logo Cap,Caps,75,Clothing,Internet Sales,,SO72650,,,Paris,FR,EU,17834,,225,2019-07-31,2019-08-07,8.99,1,,2.0677,,,,6.9223,8.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,75,Clothing,Internet Sales,,SO70147,,,Paris,FR,EU,17834,,237,2019-06-26,2019-07-03,49.99,1,,11.4977,,,,38.4923,49.99,0
Water Bottle - 30 oz.,Bottles and Cages,75,Accessories,Internet Sales,,SO72650,,,Paris,FR,EU,17834,,477,2019-07-31,2019-08-07,4.99,1,,3.1237,,,,1.8663,4.99,0
Mountain Bottle Cage,Bottles and Cages,75,Accessories,Internet Sales,,SO72650,,,Paris,FR,EU,17834,,478,2019-07-31,2019-08-07,9.99,1,,6.2537,,,,3.7363,9.99,0
Fender Set - Mountain,Fenders,75,Accessories,Internet Sales,,SO72650,,,Paris,FR,EU,17834,,485,2019-07-31,2019-08-07,21.98,1,,13.7595,,,,8.2205,21.98,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO64923,,,London,GB,EU,17835,,214,2019-04-18,2019-04-22,34.99,1,,21.9037,,,,13.0863,34.99,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO64923,,,London,GB,EU,17835,,528,2019-04-18,2019-04-22,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO65484,,,London,GB,EU,17835,,530,2019-04-21,2019-04-28,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO64923,,,London,GB,EU,17835,,535,2019-04-18,2019-04-22,24.99,1,,15.6437,,,,9.3463,24.99,0
Patch Kit/8 Patches,Tires and Tubes,95,Accessories,Internet Sales,,SO64566,,,Cergy,FR,EU,17836,,480,2019-04-12,2019-04-19,2.29,1,,1.4335,,,,0.8565,2.29,0
ML Mountain Tire,Tires and Tubes,95,Accessories,Internet Sales,,SO64566,,,Cergy,FR,EU,17836,,536,2019-04-12,2019-04-19,29.99,1,,18.7737,,,,11.2163,29.99,0
"Sport-100 Helmet, Red",Helmets,HE,Accessories,Internet Sales,,SO62840,,,Kassel,DE,EU,17837,,214,2019-03-19,2019-03-26,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,HE,Clothing,Internet Sales,,SO62840,,,Kassel,DE,EU,17837,,225,2019-03-19,2019-03-26,8.99,1,,2.0677,,,,6.9223,8.99,0
Mountain Tire Tube,Tires and Tubes,HE,Accessories,Internet Sales,,SO62840,,,Kassel,DE,EU,17837,,528,2019-03-19,2019-03-26,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,HE,Accessories,Internet Sales,,SO62840,,,Kassel,DE,EU,17837,,535,2019-03-19,2019-03-26,24.99,1,,15.6437,,,,9.3463,24.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO68586,,,High Wycombe,GB,EU,17838,,480,2019-06-08,2019-06-15,2.29,1,,1.4335,,,,0.8565,2.29,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO68586,,,High Wycombe,GB,EU,17838,,530,2019-06-08,2019-06-15,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO58050,,,High Wycombe,GB,EU,17838,,535,2019-01-06,2019-01-13,24.99,1,,15.6437,,,,9.3463,24.99,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO73369,,,Oxon,GB,EU,17839,,528,2019-08-09,2019-08-16,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO55654,,,Oxon,GB,EU,17839,,530,2018-11-25,2018-12-02,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO73369,,,Oxon,GB,EU,17839,,535,2019-08-09,2019-08-16,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO66857,,,Watford,GB,EU,17840,,214,2019-05-13,2019-05-20,34.99,1,,21.9037,,,,13.0863,34.99,0
All-Purpose Bike Stand,Bike Stands,ENG,Accessories,Internet Sales,,SO55484,,,Watford,GB,EU,17840,,486,2018-11-22,2018-11-29,159,1,,99.534,,,,59.466,159,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO55484,,,Watford,GB,EU,17840,,528,2018-11-22,2018-11-29,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO66857,,,Watford,GB,EU,17840,,530,2019-05-13,2019-05-20,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO55484,,,Watford,GB,EU,17840,,535,2018-11-22,2018-11-29,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO61111,,,London,GB,EU,17841,,214,2019-02-19,2019-02-27,34.99,1,,21.9037,,,,13.0863,34.99,0
Fender Set - Mountain,Fenders,ENG,Accessories,Internet Sales,,SO61111,,,London,GB,EU,17841,,485,2019-02-19,2019-02-27,21.98,1,,13.7595,,,,8.2205,21.98,0
Patch Kit/8 Patches,Tires and Tubes,59,Accessories,Internet Sales,,SO54688,,,Dunkerque,FR,EU,17842,,480,2018-11-10,2018-11-17,2.29,1,,1.4335,,,,0.8565,2.29,0
Mountain Tire Tube,Tires and Tubes,59,Accessories,Internet Sales,,SO54688,,,Dunkerque,FR,EU,17842,,528,2018-11-10,2018-11-17,4.99,1,,3.1237,,,,1.8663,4.99,0
ML Mountain Tire,Tires and Tubes,59,Accessories,Internet Sales,,SO54688,,,Dunkerque,FR,EU,17842,,536,2018-11-10,2018-11-17,29.99,1,,18.7737,,,,11.2163,29.99,0
"Classic Vest, M",Vests,91,Clothing,Internet Sales,,SO56933,,,Morangis,FR,EU,17843,,472,2018-12-19,2018-12-27,63.5,1,,39.751,,,,23.749,63.5,0
ML Mountain Tire,Tires and Tubes,91,Accessories,Internet Sales,,SO56933,,,Morangis,FR,EU,17843,,536,2018-12-19,2018-12-27,29.99,1,,18.7737,,,,11.2163,29.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53816,,,London,GB,EU,17844,,480,2018-10-25,2018-11-01,2.29,1,,1.4335,,,,0.8565,2.29,0
All-Purpose Bike Stand,Bike Stands,ENG,Accessories,Internet Sales,,SO57876,,,London,GB,EU,17844,,486,2019-01-03,2019-01-10,159,1,,99.534,,,,59.466,159,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO57876,,,London,GB,EU,17844,,528,2019-01-03,2019-01-10,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53816,,,London,GB,EU,17844,,530,2018-10-25,2018-11-01,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO57876,,,London,GB,EU,17844,,535,2019-01-03,2019-01-10,24.99,1,,15.6437,,,,9.3463,24.99,0
LL Mountain Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO53903,,,München,DE,EU,17845,,535,2018-10-27,2018-11-03,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Red",Helmets,62,Accessories,Internet Sales,,SO63089,,,Boulogne-sur-Mer,FR,EU,17846,,214,2019-03-23,2019-03-30,34.99,1,,21.9037,,,,13.0863,34.99,0
Mountain Tire Tube,Tires and Tubes,62,Accessories,Internet Sales,,SO63089,,,Boulogne-sur-Mer,FR,EU,17846,,528,2019-03-23,2019-03-30,4.99,1,,3.1237,,,,1.8663,4.99,0
ML Mountain Tire,Tires and Tubes,62,Accessories,Internet Sales,,SO63089,,,Boulogne-sur-Mer,FR,EU,17846,,536,2019-03-23,2019-03-30,29.99,1,,18.7737,,,,11.2163,29.99,0
"Sport-100 Helmet, Blue",Helmets,HE,Accessories,Internet Sales,,SO61323,,,Dresden,DE,EU,17848,,222,2019-02-22,2019-03-01,34.99,1,,21.9037,,,,13.0863,34.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,ENG,Clothing,Internet Sales,,SO65511,,,London,GB,EU,17849,,237,2019-04-22,2019-04-29,49.99,1,,11.4977,,,,38.4923,49.99,0
"Half-Finger Gloves, L",Gloves,ENG,Clothing,Internet Sales,,SO65511,,,London,GB,EU,17849,,467,2019-04-22,2019-04-29,24.49,1,,15.3307,,,,9.1593,24.49,0
"Mountain-400-W Silver, 38",Mountain Bikes,ENG,Bikes,Internet Sales,,SO65511,,,London,GB,EU,17849,,587,2019-04-22,2019-04-29,769.49,1,,349.7116,,,,419.7784,769.49,0
"Sport-100 Helmet, Black",Helmets,31,Accessories,Internet Sales,,SO52868,,,Colomiers,FR,EU,17850,,217,2018-10-07,2018-10-14,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,31,Clothing,Internet Sales,,SO52868,,,Colomiers,FR,EU,17850,,225,2018-10-07,2018-10-14,8.99,1,,2.0677,,,,6.9223,8.99,0
Mountain Tire Tube,Tires and Tubes,31,Accessories,Internet Sales,,SO52868,,,Colomiers,FR,EU,17850,,528,2018-10-07,2018-10-14,4.99,1,,3.1237,,,,1.8663,4.99,0
ML Mountain Tire,Tires and Tubes,31,Accessories,Internet Sales,,SO52868,,,Colomiers,FR,EU,17850,,536,2018-10-07,2018-10-14,29.99,1,,18.7737,,,,11.2163,29.99,0
"Half-Finger Gloves, L",Gloves,BY,Clothing,Internet Sales,,SO75054,,,Hof,DE,EU,17851,,467,2019-09-16,2019-09-23,24.49,1,,15.3307,,,,9.1593,24.49,0
LL Mountain Tire,Tires and Tubes,BY,Accessories,Internet Sales,,SO75054,,,Hof,DE,EU,17851,,535,2019-09-16,2019-09-23,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Black",Helmets,HH,Accessories,Internet Sales,,SO55898,,,Berlin,DE,EU,17852,,217,2018-11-29,2018-12-06,34.99,1,,21.9037,,,,13.0863,34.99,0
Fender Set - Mountain,Fenders,HH,Accessories,Internet Sales,,SO55898,,,Berlin,DE,EU,17852,,485,2018-11-29,2018-12-06,21.98,1,,13.7595,,,,8.2205,21.98,0
Mountain Tire Tube,Tires and Tubes,HH,Accessories,Internet Sales,,SO55898,,,Berlin,DE,EU,17852,,528,2018-11-29,2018-12-06,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,HH,Accessories,Internet Sales,,SO55898,,,Berlin,DE,EU,17852,,535,2018-11-29,2018-12-06,24.99,1,,15.6437,,,,9.3463,24.99,0
Mountain Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO62906,,,Frankfurt am Main,DE,EU,17853,,528,2019-03-20,2019-03-27,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO62906,,,Frankfurt am Main,DE,EU,17853,,535,2019-03-20,2019-03-27,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Blue",Helmets,HH,Accessories,Internet Sales,,SO72220,,,Hamburg,DE,EU,17854,,222,2019-07-25,2019-08-01,34.99,1,,21.9037,,,,13.0863,34.99,0
Mountain Tire Tube,Tires and Tubes,HH,Accessories,Internet Sales,,SO72220,,,Hamburg,DE,EU,17854,,528,2019-07-25,2019-08-01,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,HH,Accessories,Internet Sales,,SO72220,,,Hamburg,DE,EU,17854,,535,2019-07-25,2019-08-01,24.99,1,,15.6437,,,,9.3463,24.99,0
"Sport-100 Helmet, Blue",Helmets,ENG,Accessories,Internet Sales,,SO58617,,,Bracknell,GB,EU,17855,,222,2019-01-16,2019-01-22,34.99,1,,21.9037,,,,13.0863,34.99,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Internet Sales,,SO73213,,,Bracknell,GB,EU,17855,,483,2019-08-07,2019-08-14,120,1,,75.12,,,,44.88,120,0
Mountain Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO73213,,,Bracknell,GB,EU,17855,,528,2019-08-07,2019-08-14,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO58617,,,Bracknell,GB,EU,17855,,530,2019-01-16,2019-01-22,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO73213,,,Bracknell,GB,EU,17855,,535,2019-08-07,2019-08-14,24.99,1,,15.6437,,,,9.3463,24.99,0
Patch Kit/8 Patches,Tires and Tubes,NW,Accessories,Internet Sales,,SO66344,,,Bonn,DE,EU,17856,,480,2019-05-05,2019-05-12,2.29,1,,1.4335,,,,0.8565,2.29,0
Mountain Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO66344,,,Bonn,DE,EU,17856,,528,2019-05-05,2019-05-12,4.99,1,,3.1237,,,,1.8663,4.99,0
LL Mountain Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO66344,,,Bonn,DE,EU,17856,,535,2019-05-05,2019-05-12,24.99,1,,15.6437,,,,9.3463,24.99,0
ML Road Tire,Tires and Tubes,BB,Accessories,Internet Sales,,SO61135,,,Eilenburg,DE,EU,17857,,539,2019-02-19,2019-02-27,24.99,1,,15.6437,,,,9.3463,24.99,0
AWC Logo Cap,Caps,NW,Clothing,Internet Sales,,SO62176,,,Bottrop,DE,EU,17873,,225,2019-03-08,2019-03-15,8.99,1,,2.0677,,,,6.9223,8.99,0
"Long-Sleeve Logo Jersey, S",Jerseys,NW,Clothing,Internet Sales,,SO62176,,,Bottrop,DE,EU,17873,,228,2019-03-08,2019-03-15,49.99,1,,11.4977,,,,38.4923,49.99,0
Mountain Tire Tube,Tires and Tubes,75,Accessories,Internet Sales,,SO71172,,,Paris,FR,EU,17874,,528,2019-07-11,2019-07-18,4.99,1,,3.1237,,,,1.8663,4.99,0
ML Mountain Tire,Tires and Tubes,75,Accessories,Internet Sales,,SO71172,,,Paris,FR,EU,17874,,536,2019-07-11,2019-07-18,29.99,1,,18.7737,,,,11.2163,29.99,0
ML Road Tire,Tires and Tubes,HH,Accessories,Internet Sales,,SO58159,,,Paderborn,DE,EU,17875,,539,2019-01-08,2019-01-15,24.99,1,,15.6437,,,,9.3463,24.99,0
Road Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO58046,,,Paderborn,DE,EU,17876,,529,2019-01-06,2019-01-13,3.99,1,,2.4977,,,,1.4923,3.99,0
ML Road Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO58046,,,Paderborn,DE,EU,17876,,539,2019-01-06,2019-01-13,24.99,1,,15.6437,,,,9.3463,24.99,0
